,action_0,action_1,cumulative_reward
589,-0.6620336,1.0,87.69394
590,-0.5921346,1.0,87.69394
591,-0.51236373,1.0,87.69394
592,-0.4232004,1.0,87.69394
593,-0.32573715,1.0,87.69394
594,-0.22166684,1.0,87.69394
595,-0.11317614,1.0,87.69394
596,-0.002763168,1.0,87.69394
597,0.106991015,1.0,87.69394
598,0.21364772,1.0,87.69394
599,0.315095,1.0,87.69394
600,0.4096677,1.0,87.69394
601,0.49620032,1.0,87.69394
602,0.5740205,1.0,87.69394
603,0.64290184,1.0,87.69394
604,0.7029899,1.0,87.69394
605,0.75471693,1.0,87.69394
606,0.7987168,1.0,87.69394
607,0.8357453,1.0,87.69394
608,0.86661345,1.0,87.69394
609,0.89213425,1.0,87.69394
610,0.913084,1.0,87.69394
611,0.9301776,1.0,87.69394
612,0.9428914,1.0,87.69394
613,0.9380884,1.0,87.69394
614,0.9417554,1.0,87.69394
615,0.94050896,1.0,87.69394
616,0.9406654,1.0,87.69394
617,0.9408933,1.0,87.69394
618,0.9408687,-0.9999979,87.69394
619,0.93690264,-0.9999979,87.69394
620,0.9273472,-0.9999979,87.69394
621,0.9133489,-0.9999979,87.69394
622,0.89480025,-0.9999979,87.69394
623,0.87111664,-0.9999979,87.69394
624,0.8414816,-0.9999979,87.69394
625,0.8049597,-0.9999979,87.69394
626,0.7605824,-0.9999979,87.69394
627,0.70744634,-0.9999979,87.69394
628,0.6448332,-0.9999979,87.69394
629,0.5723481,-0.9999979,87.69394
630,0.49005625,-0.9999979,87.69394
631,0.39859334,-0.9999979,87.69394
632,0.2992141,-0.9999979,87.69394
633,0.19375327,-0.9999979,87.69394
634,0.08450047,-0.9999979,87.69394
635,-0.026001576,-0.9999979,87.69394
636,-0.13518664,-0.9999979,87.69394
637,-0.24068342,-0.9999979,87.69394
638,-0.34048787,-0.9999979,87.69394
639,-0.43306124,-0.9999979,87.69394
640,-0.5173684,-0.9999979,87.69394
641,-0.59285945,-0.9999979,87.69394
642,-0.6594139,-0.9999979,87.69394
643,-0.71726096,-0.9999979,87.69394
644,-0.7668948,-0.9999979,87.69394
645,-0.8089897,-0.9999979,87.69394
646,-0.84432226,-0.9999979,87.69394
647,-0.87370986,-0.9999979,87.69394
648,-0.8979597,-0.9999979,87.69394
649,-0.9178343,-0.9999979,87.69394
650,-0.93402934,-0.9999979,87.69394
651,-0.94167274,-0.9999979,87.69394
652,-0.938471,-0.9999979,87.69394
653,-0.94135106,-0.9999979,87.69394
654,-0.9411776,-0.9999979,87.69394
655,-0.94107026,-0.9999979,87.69394
656,-0.94101566,-0.9999979,87.69394
657,-0.9408516,1.0,87.69394
658,-0.93678844,1.0,87.69394
659,-0.9271641,1.0,87.69394
660,-0.91310006,1.0,87.69394
661,-0.8944795,1.0,87.69394
662,-0.87071323,1.0,87.69394
663,-0.84098274,1.0,87.69394
664,-0.80435157,1.0,87.69394
665,-0.75985175,1.0,87.69394
666,-0.70658207,1.0,87.69394
667,-0.6438282,1.0,87.69394
668,-0.5712013,1.0,87.69394
669,-0.488775,1.0,87.69394
670,-0.39719364,1.0,87.69394
671,-0.2977205,1.0,87.69394
672,-0.19219866,1.0,87.69394
673,-0.0829221,1.0,87.69394
674,0.027564956,1.0,87.69394
675,0.13669924,1.0,87.69394
676,0.24211621,1.0,87.69394
677,0.341818,1.0,87.69394
678,0.4342751,1.0,87.69394
679,0.5184603,1.0,87.69394
680,0.59383005,1.0,87.69394
681,0.6602686,1.0,87.69394
682,0.7180083,1.0,87.69394
683,0.7675451,1.0,87.69394
684,0.80955327,1.0,87.69394
685,0.8448093,1.0,87.69394
686,0.8741297,1.0,87.69394
687,0.8983203,1.0,87.69394
688,0.91814274,1.0,87.69394
689,0.93429184,1.0,87.69394
690,0.94150794,1.0,87.69394
691,0.93892074,1.0,87.69394
692,0.94092643,1.0,87.69394
693,0.9413179,1.0,87.69394
694,0.94111943,1.0,87.69394
695,0.94098306,1.0,87.69394
696,0.9408119,-0.9999979,87.69394
697,0.940137,-0.9999979,87.69394
698,0.9336889,-0.9999979,87.69394
699,0.9223392,-0.9999979,87.69394
700,0.9065878,-0.9999979,87.69394
701,0.886092,-0.9999979,87.69394
702,0.8601581,-0.9999979,87.69394
703,0.82791173,-0.9999979,87.69394
704,0.7883938,-0.9999979,87.69394
705,0.74064827,-0.9999979,87.69394
706,0.6838293,-0.9999979,87.69394
707,0.6173296,-0.9999979,87.69394
708,0.5409211,-0.9999979,87.69394
709,0.45488405,-0.9999979,87.69394
710,0.36009872,-0.9999979,87.69394
711,0.25805992,-0.9999979,87.69394
712,0.15080325,-0.9999979,87.69394
713,0.04074624,-0.9999979,87.69394
714,-0.069531865,-0.9999979,87.69394
715,-0.17751847,-0.9999979,87.69394
716,-0.2809721,-0.9999979,87.69394
717,-0.3780648,-0.9999979,87.69394
718,-0.46745795,-0.9999979,87.69394
719,-0.54831403,-0.9999979,87.69394
720,-0.62026155,-0.9999979,87.69394
721,-0.68332773,-0.9999979,87.69394
722,-0.7378569,-0.9999979,87.69394
723,-0.7844236,-0.9999979,87.69394
724,-0.8237498,-0.9999979,87.69394
725,-0.8566349,-0.9999979,87.69394
726,-0.88389647,-0.9999979,87.69394
727,-0.9063275,-0.9999979,87.69394
728,-0.92466587,-0.9999979,87.69394
729,-0.939578,-0.9999979,87.69394
730,-0.9387621,-0.9999979,87.69394
731,-0.93983674,-0.9999979,87.69394
732,-0.9401396,-0.9999979,87.69394
733,-0.9413296,-0.9999979,87.69394
734,-0.9411865,-0.9999979,87.69394
