,action_0,action_1,action_2,cumulative_reward
40,-0.00130865,0.7615942,0.044239346,1022.0685
41,-0.0014997252,0.76159346,0.028589549,1022.0685
42,-0.00024070294,0.7615944,0.087469846,1022.0685
43,-0.0019766726,0.76159364,0.022722898,1022.0685
44,-0.002733883,0.76159257,0.016815461,1022.0685
45,-0.00048731436,0.7615944,0.09962112,1022.0685
46,-0.0016693855,0.7615939,0.04723696,1022.0685
47,-0.0014509716,0.7615934,0.035445713,1022.0685
48,0.00014982693,0.7615945,0.024764203,1022.0685
49,-0.0012935514,0.7615924,-0.06303791,1022.0685
50,-0.0015880533,0.7615939,0.01392888,1022.0685
51,0.00068623683,0.7615944,0.03469897,1022.0685
52,-0.001130277,0.7615924,-0.013417367,1022.0685
53,-0.0020586473,0.7615936,0.025945285,1022.0685
54,0.00088777934,0.7615944,0.039170954,1022.0685
55,-0.0008611106,0.7615928,-0.036419712,1022.0685
56,-0.0017213173,0.7615936,0.002127675,1022.0685
57,0.00030132438,0.7615945,0.021032592,1022.0685
58,-0.0018598108,0.7615918,-0.078778274,1022.0685
59,-0.0019903376,0.76159364,-0.0054664803,1022.0685
60,0.001047691,0.7615944,0.018804776,1022.0685
61,-0.0009361162,0.76159227,-0.19818565,1022.0685
62,-0.002272609,0.76159334,-0.044196762,1022.0685
63,-0.00036386074,0.7615944,0.007017701,1022.0685
64,-0.0021638032,0.7615933,-0.053355165,1022.0685
65,-0.0034394937,0.761592,-0.07074254,1022.0685
66,-0.00083813845,0.7615943,-0.007991441,1022.0685
67,-0.0018323627,0.76159346,-0.043553986,1022.0685
68,-0.0031721992,0.76159227,-0.0441193,1022.0685
69,-0.00075526215,0.7615943,0.02797885,1022.0685
70,-0.0018268228,0.7615936,-0.0013896814,1022.0685
71,-0.0026761899,0.7615927,-0.013835054,1022.0685
72,-0.00041549283,0.7615944,0.055364408,1022.0685
73,-0.0017860334,0.76159376,0.0084979655,1022.0685
74,-0.0024987997,0.7615927,-0.011169531,1022.0685
75,-0.00050621654,0.7615944,0.056868766,1022.0685
76,-0.0018891852,0.7615936,0.011332452,1022.0685
77,-0.0024167227,0.7615927,-0.005988536,1022.0685
78,-0.0003883781,0.7615944,0.06445252,1022.0685
79,-0.0018262774,0.76159376,0.012766146,1022.0685
80,-0.0022374624,0.7615928,-0.0058883685,1022.0685
81,-0.00040647655,0.7615944,0.065179184,1022.0685
82,-0.0019170623,0.76159376,0.014315898,1022.0685
83,-0.0023039842,0.76159275,-0.0011211047,1022.0685
84,-0.00038846003,0.7615944,0.07161812,1022.0685
85,-0.0019019415,0.76159376,0.014732028,1022.0685
86,-0.0019186343,0.761593,-0.010304959,1022.0685
87,-0.0003138481,0.7615944,0.052434143,1022.0685
88,-0.0019186011,0.76159376,-0.009078764,1022.0685
89,-0.0020973207,0.76159286,-0.040112875,1022.0685
90,-0.00051966956,0.7615944,0.031488363,1022.0685
91,-0.0021304884,0.76159334,-0.0078050215,1022.0685
92,-0.0029940922,0.76159227,-0.013400244,1022.0685
93,-0.0004981858,0.7615944,0.06372528,1022.0685
94,-0.0017549274,0.7615939,0.0143399,1022.0685
95,-0.0018944156,0.76159304,-0.020075204,1022.0685
96,-0.00033142033,0.7615944,0.0339636,1022.0685
97,-0.0021423902,0.7615936,-0.02594224,1022.0685
98,-0.002637167,0.7615924,-0.057718027,1022.0685
99,-0.000683464,0.7615943,0.008237495,1022.0685
100,-0.0021333569,0.7615934,-0.03399277,1022.0685
101,-0.0029327117,0.76159227,-0.052755266,1022.0685
102,-0.0006066985,0.7615944,0.010730744,1022.0685
103,-0.0018767528,0.76159364,-0.031945564,1022.0685
104,-0.0027074167,0.7615925,-0.05375576,1022.0685
105,-0.00061230425,0.7615944,0.010154481,1022.0685
106,-0.0019876661,0.76159346,-0.03048188,1022.0685
107,-0.0028763823,0.7615924,-0.04643634,1022.0685
108,-0.0006098463,0.7615944,0.019466769,1022.0685
109,-0.0019590436,0.7615936,-0.023342583,1022.0685
110,-0.0026827645,0.76159257,-0.047610667,1022.0685
111,-0.0006149877,0.7615944,0.014764589,1022.0685
112,-0.0020456887,0.76159346,-0.02948234,1022.0685
113,-0.0029731614,0.76159227,-0.047287222,1022.0685
114,-0.0007157944,0.7615943,0.01815587,1022.0685
115,-0.0020300555,0.76159346,-0.02300135,1022.0685
116,-0.0028788603,0.76159227,-0.04228668,1022.0685
117,-0.0006596567,0.7615943,0.021849016,1022.0685
118,-0.0020339973,0.76159346,-0.021509066,1022.0685
119,-0.0028468044,0.76159227,-0.041899,1022.0685
120,-0.0006813823,0.7615943,0.023477647,1022.0685
121,-0.0020566883,0.76159346,-0.01851097,1022.0685
122,-0.0028446843,0.76159227,-0.037203178,1022.0685
123,-0.000639726,0.7615943,0.029334538,1022.0685
124,-0.0020067191,0.7615936,-0.0133323055,1022.0685
125,-0.0027229234,0.7615924,-0.03333237,1022.0685
126,-0.00060155435,0.7615944,0.033685084,1022.0685
127,-0.001969232,0.7615936,-0.008224901,1022.0685
128,-0.0027013056,0.76159257,-0.024830187,1022.0685
129,-0.00053006236,0.7615944,0.045413263,1022.0685
130,-0.0018774597,0.7615936,0.0030756877,1022.0685
131,-0.002410478,0.7615927,-0.015386336,1022.0685
132,-0.00041783773,0.7615944,0.054617614,1022.0685
133,-0.001866958,0.76159376,0.00572236,1022.0685
134,-0.0022975148,0.7615928,-0.013861064,1022.0685
135,-0.0003948698,0.7615944,0.056464266,1022.0685
136,-0.0018771632,0.76159376,0.006200758,1022.0685
137,-0.0022872332,0.7615928,-0.013061667,1022.0685
138,-0.00037808495,0.7615944,0.057297204,1022.0685
139,-0.0018608746,0.76159376,0.005797322,1022.0685
140,-0.0022334994,0.7615928,-0.015455254,1022.0685
141,-0.00037770977,0.7615944,0.053419616,1022.0685
142,-0.0019100785,0.76159376,0.00094819977,1022.0685
143,-0.0022803613,0.76159275,-0.02230471,1022.0685
144,-0.0004183646,0.7615944,0.045438703,1022.0685
145,-0.0019748672,0.7615936,-0.0059066736,1022.0685
146,-0.0023669568,0.7615927,-0.03163431,1022.0685
147,-0.00047484512,0.7615944,0.034205317,1022.0685
148,-0.002043775,0.7615936,-0.015188129,1022.0685
149,-0.002517633,0.7615925,-0.042078458,1022.0685
150,-0.0005438443,0.7615944,0.022562528,1022.0685
151,-0.0021018004,0.76159346,-0.024429837,1022.0685
152,-0.002654994,0.7615924,-0.0522524,1022.0685
153,-0.0006267125,0.7615943,0.0109022865,1022.0685
154,-0.002144441,0.76159346,-0.034136996,1022.0685
155,-0.0028653427,0.76159227,-0.058372147,1022.0685
156,-0.00069953763,0.7615943,0.00506809,1022.0685
157,-0.0021202164,0.76159346,-0.03768175,1022.0685
158,-0.0029052554,0.76159227,-0.060400374,1022.0685
159,-0.00071969215,0.7615943,0.0025680598,1022.0685
160,-0.002114555,0.7615934,-0.04009711,1022.0685
161,-0.002996377,0.76159227,-0.059823334,1022.0685
162,-0.0007458049,0.7615943,0.00404545,1022.0685
163,-0.00205824,0.76159346,-0.037046157,1022.0685
164,-0.002986471,0.76159227,-0.054187253,1022.0685
165,-0.00071226765,0.7615943,0.010542614,1022.0685
166,-0.002003069,0.76159346,-0.029877512,1022.0685
167,-0.0029100513,0.76159227,-0.04670409,1022.0685
168,-0.0006591042,0.7615943,0.019071165,1022.0685
169,-0.0019560936,0.76159346,-0.02097789,1022.0685
170,-0.0027950506,0.7615924,-0.038165383,1022.0685
171,-0.0005919012,0.7615944,0.028748661,1022.0685
172,-0.0019295437,0.7615936,-0.012500633,1022.0685
173,-0.0026832784,0.7615925,-0.030892648,1022.0685
174,-0.0005471341,0.7615944,0.036848895,1022.0685
175,-0.001911222,0.76159364,-0.0055310437,1022.0685
176,-0.0025834162,0.7615926,-0.02399147,1022.0685
177,-0.0004976062,0.7615944,0.044858564,1022.0685
178,-0.0019116998,0.7615936,-0.00027926496,1022.0685
179,-0.0024539446,0.7615927,-0.020534776,1022.0685
180,-0.00046581187,0.7615944,0.04805177,1022.0685
181,-0.0019513118,0.7615936,-0.000488029,1022.0685
182,-0.0024157094,0.7615927,-0.022383193,1022.0685
183,-0.00048114406,0.7615944,0.04575206,1022.0685
184,-0.0019969216,0.76159364,-0.0030835657,1022.0685
185,-0.0024681077,0.7615926,-0.024799025,1022.0685
186,-0.00049199135,0.7615944,0.04373222,1022.0685
187,-0.002002867,0.76159364,-0.004565517,1022.0685
188,-0.0024328295,0.7615926,-0.02789034,1022.0685
189,-0.0004908626,0.7615944,0.039788347,1022.0685
190,-0.0020413578,0.7615936,-0.009121999,1022.0685
191,-0.0024621263,0.76159257,-0.034082457,1022.0685
192,-0.00051727047,0.7615944,0.032946903,1022.0685
193,-0.0020683603,0.7615936,-0.014564465,1022.0685
194,-0.002540259,0.76159257,-0.039654147,1022.0685
195,-0.0005448108,0.7615944,0.026827369,1022.0685
196,-0.0020608217,0.7615936,-0.018965928,1022.0685
197,-0.0026000473,0.76159245,-0.04366011,1022.0685
198,-0.0005650966,0.7615944,0.022269132,1022.0685
199,-0.0020465984,0.7615936,-0.02215766,1022.0685
200,-0.0026436828,0.76159245,-0.045988984,1022.0685
201,-0.00057047256,0.7615944,0.019553762,1022.0685
202,-0.0020374141,0.7615936,-0.024524368,1022.0685
203,-0.0026612966,0.7615924,-0.048931602,1022.0685
204,-0.0005904355,0.7615944,0.01567228,1022.0685
205,-0.0020433485,0.76159346,-0.028113093,1022.0685
206,-0.0027561593,0.7615924,-0.050613664,1022.0685
207,-0.00061770494,0.7615944,0.014027793,1022.0685
208,-0.0020283298,0.76159346,-0.028843502,1022.0685
209,-0.0027663128,0.7615924,-0.051210262,1022.0685
210,-0.0006295239,0.7615943,0.012772852,1022.0685
211,-0.0020431406,0.76159346,-0.030387007,1022.0685
212,-0.0028325107,0.76159227,-0.051736046,1022.0685
213,-0.00066200853,0.7615943,0.012583401,1022.0685
214,-0.0020435052,0.76159346,-0.029635137,1022.0685
215,-0.0028656782,0.76159227,-0.04944892,1022.0685
216,-0.0006657345,0.7615943,0.015465843,1022.0685
217,-0.002039145,0.76159346,-0.02640469,1022.0685
218,-0.0028274008,0.76159227,-0.046596557,1022.0685
219,-0.0006519192,0.7615943,0.0187476,1022.0685
220,-0.002051272,0.76159346,-0.023478728,1022.0685
221,-0.0027924322,0.7615924,-0.04415542,1022.0685
222,-0.000639074,0.7615943,0.02177113,1022.0685
223,-0.0020589172,0.76159346,-0.020901885,1022.0685
224,-0.0027480344,0.7615924,-0.04223401,1022.0685
225,-0.0006284078,0.7615943,0.023965895,1022.0685
226,-0.002057277,0.76159346,-0.018992664,1022.0685
227,-0.0027565854,0.7615924,-0.038989704,1022.0685
228,-0.00061023835,0.7615944,0.028485896,1022.0685
229,-0.0020165346,0.7615936,-0.013834957,1022.0685
230,-0.0026571434,0.76159245,-0.034050085,1022.0685
231,-0.0005564614,0.7615944,0.034017842,1022.0685
232,-0.0019970695,0.7615936,-0.010094985,1022.0685
233,-0.0025403302,0.7615925,-0.032041606,1022.0685
234,-0.0005257588,0.7615944,0.035728533,1022.0685
235,-0.0020058558,0.7615936,-0.009983656,1022.0685
236,-0.0025473756,0.7615925,-0.031570032,1022.0685
237,-0.00051639345,0.7615944,0.036662843,1022.0685
238,-0.001980506,0.76159364,-0.008819184,1022.0685
239,-0.0024965843,0.7615926,-0.031003477,1022.0685
240,-0.00049480016,0.7615944,0.036705047,1022.0685
241,-0.0019848796,0.76159364,-0.010004683,1022.0685
242,-0.002478367,0.7615926,-0.033583146,1022.0685
243,-0.00050166884,0.7615944,0.0334367,1022.0685
244,-0.0020110824,0.7615936,-0.013279066,1022.0685
245,-0.00252447,0.7615925,-0.037263967,1022.0685
246,-0.00052469457,0.7615944,0.029285181,1022.0685
247,-0.0020284168,0.7615936,-0.016686453,1022.0685
248,-0.0025586227,0.7615925,-0.041361816,1022.0685
249,-0.00054105534,0.7615944,0.024373168,1022.0685
250,-0.0020638704,0.7615936,-0.021458713,1022.0685
251,-0.002603454,0.76159245,-0.047809917,1022.0685
252,-0.0005856947,0.7615944,0.016790237,1022.0685
253,-0.002112148,0.76159346,-0.028163703,1022.0685
254,-0.0027343964,0.7615924,-0.053354695,1022.0685
255,-0.00063589716,0.7615943,0.011034128,1022.0685
256,-0.002121699,0.76159346,-0.03251051,1022.0685
257,-0.0028077082,0.76159227,-0.05700829,1022.0685
258,-0.00068074896,0.7615943,0.0069943652,1022.0685
259,-0.0021243521,0.76159346,-0.03556906,1022.0685
260,-0.0029062997,0.76159227,-0.05676723,1022.0685
261,-0.0006975841,0.7615943,0.008037993,1022.0685
262,-0.0020964402,0.76159346,-0.033426367,1022.0685
263,-0.0028412577,0.76159227,-0.05551841,1022.0685
264,-0.00067716755,0.7615943,0.008773838,1022.0685
265,-0.002108173,0.76159346,-0.03363358,1022.0685
266,-0.002872401,0.76159227,-0.055435523,1022.0685
267,-0.0006938744,0.7615943,0.009211389,1022.0685
268,-0.0020882557,0.76159346,-0.032551426,1022.0685
269,-0.0029043772,0.76159227,-0.052304644,1022.0685
270,-0.0006924993,0.7615943,0.0129868835,1022.0685
271,-0.0020411892,0.76159346,-0.027960788,1022.0685
272,-0.0028669848,0.76159227,-0.04615219,1022.0685
273,-0.0006424041,0.7615943,0.020182898,1022.0685
274,-0.0020063198,0.76159346,-0.02093452,1022.0685
275,-0.002729415,0.7615924,-0.041324776,1022.0685
276,-0.0005980781,0.7615944,0.025100756,1022.0685
277,-0.0020149662,0.7615936,-0.01772619,1022.0685
278,-0.0026855038,0.76159245,-0.03872256,1022.0685
279,-0.00057959405,0.7615944,0.02822302,1022.0685
280,-0.002014478,0.7615936,-0.015290394,1022.0685
281,-0.0026372639,0.76159257,-0.037003517,1022.0685
282,-0.00056175026,0.7615944,0.029969607,1022.0685
283,-0.0020229558,0.7615936,-0.014533266,1022.0685
284,-0.0026022252,0.76159257,-0.037219968,1022.0685
285,-0.00055564346,0.7615944,0.029721096,1022.0685
286,-0.002044419,0.7615936,-0.015341559,1022.0685
287,-0.0025927902,0.76159257,-0.038854815,1022.0685
288,-0.0005661527,0.7615944,0.027916186,1022.0685
289,-0.00206301,0.7615936,-0.016975144,1022.0685
290,-0.0026254628,0.76159245,-0.03996576,1022.0685
291,-0.0005643645,0.7615944,0.027223885,1022.0685
292,-0.0020636409,0.7615936,-0.017484486,1022.0685
293,-0.0025709213,0.76159245,-0.042575326,1022.0685
294,-0.00056872197,0.7615944,0.023557223,1022.0685
295,-0.0021024735,0.76159346,-0.021665523,1022.0685
296,-0.0026559762,0.7615924,-0.04621372,1022.0685
297,-0.00059280446,0.7615944,0.02013109,1022.0685
298,-0.0020953438,0.76159346,-0.023798322,1022.0685
299,-0.0026552589,0.7615924,-0.049099468,1022.0685
300,-0.0005995889,0.7615944,0.01621195,1022.0685
301,-0.0021107509,0.76159346,-0.027896611,1022.0685
302,-0.002718409,0.7615924,-0.053196225,1022.0685
303,-0.0006331924,0.7615943,0.0116752265,1022.0685
304,-0.0021101343,0.76159346,-0.031391907,1022.0685
305,-0.0027979512,0.7615923,-0.05481588,1022.0685
306,-0.0006558754,0.7615943,0.009970759,1022.0685
307,-0.0020892166,0.76159346,-0.03238137,1022.0685
308,-0.002817671,0.7615923,-0.054950133,1022.0685
309,-0.00066144206,0.7615943,0.009627761,1022.0685
310,-0.0020821232,0.76159346,-0.032503728,1022.0685
311,-0.0028187055,0.7615923,-0.054773096,1022.0685
312,-0.0006650743,0.7615943,0.00964435,1022.0685
313,-0.0020901777,0.76159346,-0.032780092,1022.0685
314,-0.0028639697,0.76159227,-0.05402361,1022.0685
315,-0.00067384343,0.7615943,0.010797138,1022.0685
316,-0.0020745767,0.76159346,-0.030978033,1022.0685
317,-0.002814479,0.76159227,-0.052876614,1022.0685
318,-0.00065850676,0.7615943,0.011668947,1022.0685
319,-0.0020997757,0.76159346,-0.03103727,1022.0685
320,-0.0028220366,0.7615923,-0.05380931,1022.0685
321,-0.00067367346,0.7615943,0.01074113,1022.0685
322,-0.0021105306,0.76159346,-0.03173345,1022.0685
323,-0.0028836252,0.76159227,-0.05283454,1022.0685
324,-0.00069273124,0.7615943,0.012649089,1022.0685
325,-0.0020819963,0.76159346,-0.028501334,1022.0685
326,-0.0028412233,0.7615923,-0.04858874,1022.0685
327,-0.0006545627,0.7615943,0.017620182,1022.0685
328,-0.0020719129,0.76159346,-0.024090158,1022.0685
329,-0.0027370318,0.7615924,-0.046208777,1022.0685
330,-0.0006218812,0.7615943,0.020027893,1022.0685
331,-0.0020907512,0.76159346,-0.023000307,1022.0685
332,-0.0027135173,0.7615924,-0.04602705,1022.0685
333,-0.00061777886,0.7615943,0.020341614,1022.0685
334,-0.0020922502,0.76159346,-0.022921586,1022.0685
335,-0.0027098625,0.7615924,-0.04605698,1022.0685
336,-0.00062031497,0.7615943,0.02020224,1022.0685
337,-0.0020800577,0.76159346,-0.02281682,1022.0685
338,-0.0027315128,0.7615924,-0.04445921,1022.0685
339,-0.000607183,0.7615944,0.022471974,1022.0685
340,-0.0020517665,0.7615936,-0.020191753,1022.0685
341,-0.0026442069,0.7615924,-0.04311638,1022.0685
342,-0.00057003804,0.7615944,0.023374844,1022.0685
343,-0.0020719254,0.7615936,-0.021135451,1022.0685
344,-0.002603885,0.7615924,-0.046967074,1022.0685
345,-0.00058282685,0.7615944,0.018368602,1022.0685
346,-0.0021136256,0.76159346,-0.02640015,1022.0685
347,-0.0027081151,0.7615924,-0.051722202,1022.0685
348,-0.00062714325,0.7615943,0.013314198,1022.0685
349,-0.0021096058,0.76159346,-0.030052247,1022.0685
350,-0.00277329,0.76159227,-0.054084584,1022.0685
351,-0.000647816,0.7615943,0.010641783,1022.0685
352,-0.0021068915,0.76159346,-0.032013796,1022.0685
353,-0.0027950618,0.7615923,-0.055664487,1022.0685
354,-0.00065980764,0.7615943,0.008951726,1022.0685
355,-0.0021211952,0.76159346,-0.03346107,1022.0685
356,-0.0028173716,0.76159227,-0.05708675,1022.0685
357,-0.0006740147,0.7615943,0.0074187918,1022.0685
358,-0.0021323697,0.76159346,-0.03482612,1022.0685
359,-0.0028326353,0.76159227,-0.058522627,1022.0685
360,-0.0006888787,0.7615943,0.0056881537,1022.0685
361,-0.0021464643,0.76159346,-0.036629472,1022.0685
362,-0.0028969534,0.76159227,-0.058863487,1022.0685
363,-0.0007037199,0.7615943,0.0057218005,1022.0685
364,-0.0021313205,0.76159346,-0.03591579,1022.0685
365,-0.0028824334,0.76159227,-0.058243573,1022.0685
366,-0.0007046483,0.7615943,0.006331648,1022.0685
367,-0.0021288523,0.76159346,-0.03528235,1022.0685
368,-0.0028929433,0.76159227,-0.056718417,1022.0685
369,-0.000698781,0.7615943,0.008309913,1022.0685
370,-0.0021143968,0.76159346,-0.033124752,1022.0685
371,-0.002856806,0.76159227,-0.054897375,1022.0685
372,-0.0006819381,0.7615943,0.010164704,1022.0685
373,-0.0021089248,0.76159346,-0.031630762,1022.0685
374,-0.0028375387,0.76159227,-0.053606316,1022.0685
375,-0.00067265716,0.7615943,0.011636208,1022.0685
376,-0.002103285,0.76159346,-0.0302933,1022.0685
377,-0.0028189118,0.7615923,-0.052402485,1022.0685
378,-0.0006617765,0.7615943,0.012914544,1022.0685
379,-0.00209783,0.76159346,-0.029243346,1022.0685
380,-0.0027971873,0.7615923,-0.051708844,1022.0685
381,-0.0006530576,0.7615943,0.013640484,1022.0685
382,-0.0020993885,0.76159346,-0.028717982,1022.0685
383,-0.0027833162,0.76159227,-0.051515434,1022.0685
384,-0.0006480511,0.7615943,0.013857758,1022.0685
385,-0.002104526,0.76159346,-0.028680852,1022.0685
386,-0.002773144,0.76159227,-0.051949434,1022.0685
387,-0.0006469592,0.7615943,0.013347864,1022.0685
388,-0.0021137956,0.76159346,-0.029297436,1022.0685
389,-0.0027749138,0.7615923,-0.05288833,1022.0685
390,-0.0006509426,0.7615943,0.012344888,1022.0685
391,-0.0021238632,0.76159346,-0.030267403,1022.0685
392,-0.0027819993,0.7615923,-0.054115064,1022.0685
393,-0.0006569519,0.7615943,0.0109950015,1022.0685
394,-0.0021333091,0.76159346,-0.031532697,1022.0685
395,-0.002794867,0.76159227,-0.05551793,1022.0685
396,-0.00066534465,0.7615943,0.009463058,1022.0685
397,-0.002140922,0.76159346,-0.032907654,1022.0685
398,-0.0028124643,0.76159227,-0.0568438,1022.0685
399,-0.0006743712,0.7615943,0.007999048,1022.0685
400,-0.0021446599,0.76159346,-0.034203924,1022.0685
401,-0.002830796,0.76159227,-0.057964284,1022.0685
402,-0.0006830147,0.7615943,0.0067338464,1022.0685
403,-0.0021451488,0.76159346,-0.035312705,1022.0685
404,-0.002849324,0.76159227,-0.058753163,1022.0685
405,-0.0006905427,0.7615943,0.0058249915,1022.0685
406,-0.0021426731,0.76159346,-0.036094565,1022.0685
407,-0.0028641892,0.76159227,-0.05919213,1022.0685
408,-0.0006960397,0.7615943,0.0052793063,1022.0685
409,-0.0021390566,0.76159346,-0.03656105,1022.0685
410,-0.0028755462,0.76159227,-0.059330307,1022.0685
411,-0.00069984695,0.7615943,0.0050749946,1022.0685
412,-0.0021356577,0.76159346,-0.036713894,1022.0685
413,-0.0028822604,0.76159227,-0.05924028,1022.0685
414,-0.0007018153,0.7615943,0.0051333155,1022.0685
415,-0.0021337364,0.76159346,-0.036634516,1022.0685
416,-0.0028847365,0.76159227,-0.05903685,1022.0685
417,-0.00070252287,0.7615943,0.0053458656,1022.0685
418,-0.0021340447,0.76159346,-0.036414597,1022.0685
419,-0.0028837891,0.76159227,-0.05881132,1022.0685
420,-0.0007023204,0.7615943,0.0056133484,1022.0685
421,-0.0021365185,0.76159346,-0.03615048,1022.0685
422,-0.0028804888,0.76159227,-0.05864533,1022.0685
423,-0.0007016567,0.7615943,0.0058410885,1022.0685
424,-0.0021405409,0.76159346,-0.035930403,1022.0685
425,-0.0028763032,0.76159227,-0.05858479,1022.0685
426,-0.00070091133,0.7615943,0.0059680887,1022.0685
427,-0.0021451102,0.76159346,-0.035809807,1022.0685
428,-0.0028722975,0.76159227,-0.05864367,1022.0685
429,-0.0007002992,0.7615943,0.005961654,1022.0685
430,-0.0021491577,0.76159346,-0.03581996,1022.0685
431,-0.002869538,0.76159227,-0.058812547,1022.0685
432,-0.0007000181,0.7615943,0.00581713,1022.0685
433,-0.002151907,0.76159346,-0.035964496,1022.0685
434,-0.0028686265,0.76159227,-0.059066296,1022.0685
435,-0.0007001671,0.7615943,0.0055509903,1022.0685
436,-0.0021530434,0.76159346,-0.036228567,1022.0685
437,-0.002869792,0.76159227,-0.059378892,1022.0685
438,-0.00070088083,0.7615943,0.0051890635,1022.0685
439,-0.002152798,0.76159346,-0.036587905,1022.0685
440,-0.0028730107,0.76159227,-0.059726186,1022.0685
441,-0.0007022426,0.7615943,0.004761216,1022.0685
442,-0.0021517826,0.76159346,-0.037013568,1022.0685
443,-0.0028778429,0.76159227,-0.06010079,1022.0685
444,-0.00070430466,0.7615943,0.0042871553,1022.0685
445,-0.002150981,0.76159346,-0.0374846,1022.0685
446,-0.002884003,0.76159227,-0.060497977,1022.0685
447,-0.000707105,0.7615943,0.0037863937,1022.0685
448,-0.0021510967,0.76159346,-0.037977885,1022.0685
449,-0.0028908532,0.76159227,-0.060921393,1022.0685
450,-0.000710543,0.7615943,0.003268607,1022.0685
451,-0.002152687,0.7615934,-0.038480032,1022.0685
452,-0.0028980447,0.76159227,-0.061369397,1022.0685
453,-0.00071451184,0.7615943,0.0027461213,1022.0685
454,-0.0021557508,0.7615934,-0.038974606,1022.0685
455,-0.0029051774,0.76159227,-0.061832145,1022.0685
456,-0.0007187539,0.7615943,0.0022319765,1022.0685
457,-0.002159892,0.7615934,-0.03944911,1022.0685
458,-0.002912023,0.76159227,-0.062289484,1022.0685
459,-0.0007229816,0.7615943,0.0017455746,1022.0685
460,-0.0021643513,0.7615934,-0.039886773,1022.0685
461,-0.002918268,0.76159215,-0.06271599,1022.0685
462,-0.00072688085,0.7615943,0.0013052389,1022.0685
463,-0.002168315,0.7615934,-0.04027595,1022.0685
464,-0.002923893,0.76159215,-0.06308239,1022.0685
465,-0.0007302115,0.7615943,0.0009324865,1022.0685
466,-0.0021710796,0.7615934,-0.0406022,1022.0685
467,-0.002928707,0.76159215,-0.06336813,1022.0685
468,-0.00073279376,0.7615943,0.00063809735,1022.0685
469,-0.0021722845,0.76159334,-0.04086174,1022.0685
470,-0.0029327457,0.76159215,-0.06356621,1022.0685
471,-0.0007346235,0.7615943,0.0004235315,1022.0685
472,-0.0021720252,0.76159334,-0.041056626,1022.0685
473,-0.002935942,0.76159215,-0.063685834,1022.0685
474,-0.00073577825,0.7615943,0.00027661462,1022.0685
475,-0.002170775,0.76159334,-0.041199733,1022.0685
476,-0.0029384268,0.76159215,-0.06375521,1022.0685
477,-0.0007364724,0.7615943,0.00016961108,1022.0685
478,-0.0021692947,0.76159334,-0.041315686,1022.0685
479,-0.0029403574,0.76159215,-0.063813165,1022.0685
480,-0.0007370477,0.7615943,6.7800356e-05,1022.0685
481,-0.0021683509,0.76159334,-0.041432694,1022.0685
482,-0.0029420059,0.76159215,-0.063900545,1022.0685
483,-0.0007377414,0.7615943,-6.463057e-05,1022.0685
484,-0.0021685483,0.76159334,-0.041579925,1022.0685
485,-0.0029436345,0.76159215,-0.064055584,1022.0685
486,-0.0007388311,0.7615943,-0.00026222624,1022.0685
487,-0.0021702088,0.76159334,-0.04178607,1022.0685
