,action_0,action_1,action_2,action_3,action_4,action_5,cumulative_reward
85,-0.0002082223,1.0,-0.13848037,0.0013161083,1.0,-0.19180644,1101.7512
86,-0.00014465542,1.0,0.06707332,0.00044703443,1.0,0.059318375,1101.7512
87,-5.1695588e-05,1.0,0.12448255,0.0005132574,1.0,-0.08551919,1101.7512
88,-0.00022945792,1.0,-0.19646946,0.0012099759,1.0,0.1408333,1101.7512
89,-0.00031541864,1.0,0.05197811,0.00057189434,1.0,-0.23856473,1101.7512
90,-9.720077e-05,1.0,-0.08923316,0.00010327017,1.0,0.07259058,1101.7512
91,2.39037e-05,1.0,0.0772715,0.0016729864,1.0,0.11311474,1101.7512
92,-0.00023497894,1.0,-0.2146069,0.0016436034,1.0,-0.12438552,1101.7512
93,-0.00015397243,1.0,0.1240716,0.00036113238,1.0,0.03864041,1101.7512
94,6.431337e-07,1.0,0.075244874,0.0003298354,1.0,0.192896,1101.7512
95,-0.0001942809,1.0,-0.16594203,0.0010441375,1.0,-0.15867533,1101.7512
96,-8.759581e-05,1.0,0.019883366,0.00060286926,1.0,0.09971814,1101.7512
97,2.2710741e-05,1.0,-0.07874558,0.00016123273,1.0,0.18622907,1101.7512
98,-0.00019614489,1.0,0.122390844,0.001296152,1.0,-0.20236707,1101.7512
99,-0.00013169614,1.0,-0.200329,0.0018203248,1.0,0.057332635,1101.7512
100,-6.141748e-05,1.0,0.10151176,0.0005560827,1.0,-0.088429935,1101.7512
101,-0.00013138086,1.0,0.13905911,0.00039420248,1.0,0.1857759,1101.7512
102,-0.00034143607,1.0,-0.11786323,0.0009289553,1.0,-0.2644921,1101.7512
103,-0.00016338976,1.0,0.09486753,0.00020853188,1.0,0.12774178,1101.7512
104,7.0576302e-06,1.0,0.027123988,0.0010845498,1.0,0.14190403,1101.7512
105,-0.00015959155,1.0,-0.13502656,0.0013411371,1.0,-0.11523096,1101.7512
106,-7.165541e-05,1.0,0.027343646,0.0004936624,1.0,0.073469244,1101.7512
107,-0.00010933181,0.9999991,0.15538014,-0.00011894572,0.9999991,0.15131101,1101.7512
108,-0.00022130478,1.0,-0.2098061,0.0013577621,1.0,-0.1374801,1101.7512
109,-4.882942e-05,1.0,0.08358742,0.0010146718,1.0,0.10168544,1101.7512
110,-0.00019317349,1.0,-0.053177025,0.00022548018,1.0,0.052503448,1101.7512
111,-0.00022924453,1.0,0.14932871,0.0012368496,1.0,-0.13759439,1101.7512
112,-6.9505746e-05,1.0,-0.1993743,0.0009437975,1.0,0.03998485,1101.7512
113,-0.00012285053,1.0,0.2545486,0.000672338,1.0,0.10654884,1101.7512
114,-0.0002919681,1.0,-0.29522386,0.0015019001,1.0,-0.20094359,1101.7512
115,-0.00014736634,1.0,0.11686216,0.0005610287,1.0,0.04239748,1101.7512
116,-1.31019715e-05,1.0,-0.119494885,7.5617216e-05,1.0,-0.07601997,1101.7512
117,-0.0002718817,1.0,0.11412248,0.0015390506,1.0,0.08495635,1101.7512
118,-0.00026335963,1.0,-0.22620864,0.0015709534,1.0,-0.20575655,1101.7512
119,-4.8970236e-05,1.0,0.0769151,0.00031545217,1.0,0.11463705,1101.7512
120,-6.6322864e-05,1.0,0.067006014,0.0005119698,1.0,0.09961129,1101.7512
121,-0.0001994214,1.0,-0.15135597,0.0014018978,1.0,-0.18405846,1101.7512
122,-0.0001081411,1.0,0.04872277,0.00074141094,1.0,0.091763616,1101.7512
123,-2.4152537e-06,0.99999875,0.18642613,-9.629129e-05,0.99999875,-0.098287486,1101.7512
124,-0.00026573896,1.0,-0.14845785,0.0010029671,1.0,0.1016415,1101.7512
125,-0.00027828704,1.0,0.094146974,0.00046277235,1.0,-0.21191896,1101.7512
126,-6.680937e-05,0.99999136,0.10411713,-0.00013884054,0.99999136,0.06517747,1101.7512
127,-0.000110501955,1.0,-0.17322212,0.0012643476,1.0,0.081072144,1101.7512
128,-0.00027066315,1.0,0.014436401,0.0010676322,1.0,-0.14636748,1101.7512
129,-0.00012729024,1.0,-0.07631956,0.0004925627,1.0,0.0583982,1101.7512
130,3.0295423e-05,1.0,0.17938222,0.0007101353,1.0,0.19042379,1101.7512
131,-0.00015517887,1.0,-0.21756242,0.0016999462,1.0,-0.14418606,1101.7512
132,-7.4772404e-05,1.0,0.10032534,0.00070687884,1.0,0.0869714,1101.7512
133,2.0119025e-05,1.0,0.16291907,-0.00018870267,1.0,0.1844245,1101.7512
134,-0.00019619911,1.0,-0.12572119,0.0008703985,1.0,-0.1451,1101.7512
135,-9.904079e-05,1.0,0.076051205,0.00044861957,1.0,0.07438877,1101.7512
136,1.43587795e-05,0.999997,0.18921237,-0.00010858508,0.999997,0.12830211,1101.7512
137,-0.00024258767,1.0,-0.14782941,0.0011047353,1.0,-0.18254733,1101.7512
138,-0.00018456612,1.0,0.08957726,0.0005723653,1.0,0.033971414,1101.7512
139,-6.606634e-05,0.9999936,0.19108525,-7.806836e-05,0.9999936,-0.07172808,1101.7512
140,-0.00021976665,1.0,-0.20935236,0.0010574032,1.0,0.13593599,1101.7512
141,-0.00029115943,1.0,0.07095506,0.0007007969,1.0,-0.22437038,1101.7512
142,-8.498931e-05,1.0,-0.09228511,0.00030057086,1.0,0.120924786,1101.7512
143,-8.7495915e-05,1.0,0.14384985,0.0012536648,1.0,0.11280559,1101.7512
144,-0.00018646283,1.0,-0.24199797,0.0016792299,1.0,-0.12104795,1101.7512
145,-4.875075e-05,1.0,0.07519628,0.0005005835,1.0,0.075828284,1101.7512
146,-0.00019353937,1.0,0.11272734,-0.00018098217,1.0,0.044637296,1101.7512
147,-0.00023293904,1.0,-0.16206183,0.001212471,1.0,-0.16014513,1101.7512
148,-7.7682635e-05,1.0,0.05277697,0.00091793854,1.0,0.029153949,1101.7512
149,1.2875709e-05,1.0,-0.030873336,0.00014987419,1.0,0.13256879,1101.7512
150,-0.0002766764,1.0,0.13473228,0.0012646861,1.0,-0.22090569,1101.7512
151,-0.00021593794,1.0,-0.20696266,0.000995087,1.0,0.020660743,1101.7512
152,-8.445049e-05,0.999998,0.2859767,-4.360148e-06,0.999998,-0.10391901,1101.7512
153,-0.00010756923,1.0,-0.30729306,0.001525079,1.0,0.18255618,1101.7512
154,-0.00029958758,1.0,0.09225641,0.000957423,1.0,-0.2711418,1101.7512
155,-0.00014626105,1.0,-0.13735014,0.0004533923,1.0,0.12554218,1101.7512
156,-3.4497137e-07,1.0,0.16291489,0.0012877409,1.0,-0.0684497,1101.7512
157,-0.00018962819,1.0,-0.23586734,0.0017166308,1.0,0.16813007,1101.7512
158,-0.00016937504,1.0,0.11792277,0.00043757513,1.0,-0.22499542,1101.7512
159,2.2581394e-06,1.0,0.118000105,0.00040329774,1.0,0.29623848,1101.7512
160,-0.0002784947,1.0,-0.11398357,0.00096244866,1.0,-0.3167064,1101.7512
161,-0.00016853532,1.0,0.082127765,0.00022234072,1.0,0.10367463,1101.7512
162,-7.1480405e-05,1.0,0.049878385,0.0010434478,1.0,-0.13381171,1101.7512
163,-0.00021197104,1.0,-0.15342364,0.0012503407,1.0,0.19526233,1101.7512
164,-0.0002775437,1.0,0.03790719,0.00042182914,1.0,-0.21503606,1101.7512
165,-3.6772544e-05,0.99999785,0.14902394,-6.277669e-05,0.99999785,0.13223661,1101.7512
166,-0.00014632933,1.0,-0.21713796,0.0014718057,1.0,0.08303209,1101.7512
167,-0.00015280973,1.0,0.04240847,0.0011378527,1.0,-0.122347124,1101.7512
168,-8.2306815e-06,1.0,-0.09454103,0.00043018424,1.0,0.044192612,1101.7512
169,-0.00028380897,1.0,0.19709478,0.0011543884,1.0,0.008445812,1101.7512
170,-0.00024715494,1.0,-0.20282151,0.0013929135,1.0,-0.13862418,1101.7512
171,-4.777968e-05,1.0,0.13209683,7.724114e-05,1.0,0.03078934,1101.7512
172,-0.0001976356,1.0,0.034743994,0.0012765437,1.0,0.06486609,1101.7512
173,-0.00025517878,1.0,-0.12334835,0.0007778796,1.0,-0.18125616,1101.7512
174,-8.632995e-05,0.99999464,0.24594417,-0.000101390164,0.99999464,0.04725717,1101.7512
175,2.2942953e-05,1.0,-0.27117375,0.0013893931,1.0,0.13073508,1101.7512
176,-0.00022183066,1.0,0.080724254,0.000916024,1.0,-0.19837543,1101.7512
177,-0.00016964889,1.0,-0.12175575,0.00039395204,1.0,0.07747878,1101.7512
178,-3.7057212e-05,1.0,0.15940641,0.0012368523,1.0,-0.050906613,1101.7512
179,-0.00021432736,1.0,-0.2564721,0.00166254,1.0,0.14707758,1101.7512
180,-0.00016398681,1.0,0.1473421,0.00048795267,1.0,-0.13462575,1101.7512
181,-8.5391366e-05,1.0,0.101199,0.0004797414,1.0,0.21187304,1101.7512
182,-0.00021998005,1.0,-0.10433174,0.0009729288,1.0,-0.25572085,1101.7512
183,-9.006966e-05,1.0,0.059178945,0.00023176358,1.0,0.0953134,1101.7512
184,-2.1755262e-05,1.0,0.039060954,0.0010963354,1.0,-0.11521068,1101.7512
185,-0.00029023987,1.0,-0.15598676,0.0014048703,1.0,0.10152003,1101.7512
186,-0.00028235817,1.0,0.022747135,0.0005502081,1.0,-0.23040944,1101.7512
187,-5.5473243e-05,0.9999985,0.14699598,-2.2035028e-05,0.9999985,0.08017929,1101.7512
188,-7.9226505e-05,1.0,-0.22226101,0.0014750905,1.0,0.07072257,1101.7512
189,-0.00022489692,1.0,0.08508608,0.0011145017,1.0,-0.12701139,1101.7512
190,-0.00010395104,1.0,-0.06194119,0.00028754008,1.0,0.046423454,1101.7512
191,3.121058e-05,1.0,0.14940813,0.001250128,1.0,0.19383508,1101.7512
192,-0.00015416412,1.0,-0.14087442,0.0009114455,1.0,-0.15127425,1101.7512
193,-7.76277e-05,1.0,0.26477754,0.00044386828,1.0,0.09576561,1101.7512
194,1.8786506e-05,1.0,-0.27580723,0.0010911301,1.0,0.18007506,1101.7512
195,-0.00018447264,1.0,0.12893513,0.00029578828,1.0,-0.20518024,1101.7512
196,-0.0001284135,1.0,-0.11733284,5.094494e-05,1.0,0.063712955,1101.7512
197,-5.5839122e-05,1.0,0.12053497,0.0016778208,1.0,-0.08430424,1101.7512
198,-0.00022436904,1.0,-0.23188688,0.0016923262,1.0,0.14034288,1101.7512
199,-0.0002993875,1.0,0.09178483,0.0003578108,1.0,-0.23560688,1101.7512
200,-8.878346e-05,1.0,0.07061786,0.0005226066,1.0,0.07982648,1101.7512
201,2.8718976e-05,1.0,-0.13450421,0.0013856752,1.0,0.11705236,1101.7512
202,-0.0002001641,1.0,0.049276922,0.00068042375,1.0,-0.12883309,1101.7512
203,-0.00013347068,0.99999905,0.18471351,-0.00017057442,0.99999905,0.038611732,1101.7512
204,-5.3937947e-07,1.0,-0.15131594,0.00096889946,1.0,-0.012228688,1101.7512
205,-0.00019996846,1.0,0.085557275,0.00046150212,1.0,0.12275172,1101.7512
206,-0.00016229646,0.99998915,0.13768667,-0.00013852416,0.99998915,-0.11862417,1101.7512
207,-9.667094e-05,1.0,-0.19487238,0.0011541204,1.0,0.23102525,1101.7512
208,-0.00021308956,1.0,0.036190923,0.000898404,1.0,-0.2589195,1101.7512
209,-7.343339e-05,1.0,-0.08520583,0.00041229717,1.0,0.10576435,1101.7512
210,-1.5389367e-05,1.0,0.17951716,0.00068848126,1.0,-0.108066924,1101.7512
211,-0.00028742253,1.0,-0.26151428,0.0017482381,1.0,0.1038044,1101.7512
212,-0.0002815518,1.0,0.06741695,0.00088318106,1.0,-0.23420565,1101.7512
213,-5.977185e-05,1.0,-0.09854396,0.00016581491,1.0,0.077786334,1101.7512
214,-8.2456514e-05,1.0,0.16238323,0.0014955184,1.0,0.06533942,1101.7512
215,-0.00022308518,1.0,-0.17943548,0.001257789,1.0,-0.15596102,1101.7512
216,-0.000112094065,0.9999996,0.31859446,-0.00018704885,0.9999996,0.05063968,1101.7512
217,1.7260973e-05,1.0,-0.22216865,0.0009319305,1.0,0.1792184,1101.7512
218,-0.00015760405,1.0,0.12845346,0.00022370709,1.0,-0.15042949,1101.7512
219,-7.44297e-05,0.99999017,0.0754865,-0.00015084619,0.99999017,0.0874414,1101.7512
220,2.302958e-05,1.0,-0.16070208,0.0013573768,1.0,0.1409215,1101.7512
221,-0.00019730073,1.0,-0.0045370837,0.0011722978,1.0,-0.19513454,1101.7512
222,-0.00015832242,1.0,-0.06708806,0.00049537636,1.0,0.041455742,1101.7512
223,-7.303628e-05,1.0,0.17396766,0.0006739204,1.0,-0.087414816,1101.7512
224,-0.00011548755,1.0,-0.25075772,0.0016580988,1.0,0.19055177,1101.7512
225,-0.00029435215,1.0,0.11600861,0.0008045432,1.0,-0.2684574,1101.7512
226,-0.00013789804,1.0,0.14312558,-8.792183e-06,1.0,0.07844612,1101.7512
227,-1.7335804e-05,1.0,-0.12625171,0.0009946161,1.0,-0.07596698,1101.7512
228,-0.00021661812,1.0,0.07127003,0.00047411292,1.0,0.1434692,1101.7512
229,-0.00018082965,0.99999416,0.188059,-0.00016675021,0.99999416,-0.15789711,1101.7512
230,2.9891793e-05,1.0,-0.21779533,0.001035996,1.0,0.31148422,1101.7512
231,-0.00014552932,1.0,0.06027998,0.00071171613,1.0,-0.2736813,1101.7512
232,-6.358748e-05,1.0,-0.09875169,0.0003328319,1.0,0.11196783,1101.7512
233,-3.2837386e-05,1.0,0.14335546,0.001325264,1.0,-0.124156624,1101.7512
234,-0.00021808158,1.0,-0.25227332,0.0017500706,1.0,0.1561475,1101.7512
235,-0.00031284234,1.0,0.08102372,0.0005625792,1.0,-0.26831624,1101.7512
236,-0.00010641554,1.0,0.10837664,-0.000111649395,1.0,0.08707864,1101.7512
237,1.1121062e-05,1.0,-0.15466732,0.00127657,1.0,0.095016874,1101.7512
238,-0.00020154423,1.0,0.04924529,0.0009441488,1.0,-0.17769384,1101.7512
239,-0.00015790731,1.0,-0.02595714,0.00014807734,1.0,0.06596188,1101.7512
240,-2.892113e-05,1.0,0.12889647,0.0012620484,1.0,-0.04479191,1101.7512
241,-0.00019101158,1.0,-0.16722462,0.0009591915,1.0,0.14536092,1101.7512
242,-0.0001425736,1.0,0.22693609,0.0006404295,1.0,-0.20825101,1101.7512
243,-0.000105268606,1.0,-0.2794774,0.0014488031,1.0,0.24899958,1101.7512
244,-0.0002501761,1.0,0.09859467,0.0005878249,1.0,-0.303784,1101.7512
245,-9.6401964e-05,1.0,-0.11695676,0.00013739627,1.0,0.11036712,1101.7512
246,-1.7705403e-05,1.0,0.106546134,0.0016478332,1.0,-0.121530294,1101.7512
247,-0.00024584858,1.0,-0.22970825,0.0016292816,1.0,0.11108312,1101.7512
248,-0.0002415997,1.0,0.08089095,0.00033277657,1.0,-0.23009187,1101.7512
249,-4.339443e-05,1.0,0.06915763,0.0005162436,1.0,0.11657235,1101.7512
250,-5.3138392e-05,1.0,-0.1402037,0.0013891364,1.0,0.118967175,1101.7512
251,-0.00015255589,1.0,0.05183986,0.0006829053,1.0,-0.12328973,1101.7512
252,-4.286638e-05,0.9999991,0.18677346,-0.00016405192,0.9999991,0.07774409,1101.7512
253,-6.2596715e-05,1.0,-0.14943333,0.0009689065,1.0,0.0820675,1101.7512
254,-0.00020267181,1.0,0.09068549,0.0004746786,1.0,-0.17232436,1101.7512
255,-0.000116127136,0.9999949,0.1462358,-0.000108422144,0.9999949,0.030488096,1101.7512
256,-2.5266227e-05,1.0,-0.19369538,0.001168864,1.0,-0.06781684,1101.7512
257,-0.00025255897,1.0,0.043697067,0.0008862662,1.0,0.07323947,1101.7512
258,-0.00022968471,1.0,-0.0852862,0.00039773673,1.0,-0.19886923,1101.7512
259,-3.875593e-05,1.0,0.18881749,0.000681956,1.0,0.07014337,1101.7512
260,-4.6457382e-05,1.0,-0.26772806,0.0017270496,1.0,0.08300239,1101.7512
261,-0.0001876975,1.0,0.11323927,0.000828281,1.0,-0.14787008,1101.7512
262,-7.9419355e-05,1.0,-0.054707795,3.868163e-06,1.0,0.056681275,1101.7512
263,1.9606667e-05,1.0,0.15199721,0.0010797452,1.0,0.18124364,1101.7512
264,-0.00013789548,1.0,-0.19718577,0.00090790296,1.0,-0.14988264,1101.7512
265,-7.0367285e-05,1.0,0.2450681,0.000680792,1.0,0.08199448,1101.7512
266,1.7803814e-05,1.0,-0.29839012,0.0015159731,1.0,0.12238391,1101.7512
267,-0.00019652437,1.0,0.11125117,0.0005751007,1.0,-0.1848986,1101.7512
268,-0.00015456587,1.0,-0.121540256,0.0001067478,1.0,0.020928985,1101.7512
269,-6.1799576e-05,1.0,0.111645706,0.0016094134,1.0,-0.077682815,1101.7512
270,-0.00010281307,1.0,-0.23128709,0.0016309663,1.0,0.17517379,1101.7512
271,-0.0002776315,1.0,0.14204152,0.0003460979,1.0,-0.26194063,1101.7512
272,-0.00013288039,1.0,0.07913405,0.00036628894,1.0,0.06599707,1101.7512
273,-1.9947727e-05,1.0,-0.16224743,0.0010485147,1.0,-0.10010772,1101.7512
274,-0.0002260788,1.0,0.026587538,0.00057022873,1.0,0.1263088,1101.7512
275,-0.00020230301,1.0,-0.07745305,0.00011613968,1.0,-0.16984816,1101.7512
276,1.2935485e-07,1.0,0.06865071,0.0017015297,1.0,0.30871186,1101.7512
277,-0.00014338705,1.0,-0.2075103,0.0016138997,1.0,-0.22584756,1101.7512
278,-3.383698e-05,1.0,0.115102895,0.00031429817,1.0,0.15048361,1101.7512
279,-8.311273e-05,1.0,-0.00083944364,0.00097048824,1.0,0.050351344,1101.7512
280,-0.00020735324,1.0,-0.12132298,0.0011902591,1.0,-0.15075403,1101.7512
281,-0.00011557192,1.0,0.011703967,0.0004648634,1.0,0.012181229,1101.7512
282,-2.2187547e-05,0.9999986,0.15662369,-9.370203e-05,0.9999986,-0.05077028,1101.7512
283,-0.0002495006,1.0,-0.1888731,0.0014205878,1.0,0.06102802,1101.7512
284,-0.00022314451,1.0,0.06991615,0.0010033355,1.0,-0.18742539,1101.7512
285,-3.2212833e-05,1.0,-0.037724193,0.00018938228,1.0,0.05877858,1101.7512
286,-0.00013418308,1.0,0.14210118,0.0012459346,1.0,0.03801965,1101.7512
287,-0.00016639325,1.0,-0.15434389,0.00094475155,1.0,-0.110295795,1101.7512
288,-4.444766e-05,0.9999998,0.2279196,0.0005626513,0.9999998,0.05905484,1101.7512
289,-0.00012505814,1.0,-0.26832795,0.00132099,1.0,0.107487254,1101.7512
290,-0.00015228818,1.0,0.10712161,0.00046748345,1.0,-0.120481156,1101.7512
291,3.234786e-06,1.0,-0.116253905,2.9393159e-05,1.0,0.24525802,1101.7512
292,-0.0001811904,1.0,0.11055756,0.0015551739,1.0,-0.25894952,1101.7512
293,-0.00010783106,1.0,-0.22798565,0.0015961652,1.0,0.08764905,1101.7512
294,-4.789348e-05,1.0,0.08277244,0.00033428665,1.0,-0.115557,1101.7512
295,-0.00019900729,1.0,0.07059675,0.0005135087,1.0,0.15273865,1101.7512
296,-0.0002722866,1.0,-0.1469089,0.0013957911,1.0,-0.25660375,1101.7512
297,-7.807838e-05,1.0,0.0479549,0.000739845,1.0,0.077960275,1101.7512
298,1.8112143e-05,0.99999785,0.18608965,-8.4557345e-05,0.99999785,0.10721072,1101.7512
299,-0.00017885306,1.0,-0.15722637,0.0010308849,1.0,-0.14318778,1101.7512
300,-0.00012253391,1.0,0.087278426,0.00050451927,1.0,0.040806614,1101.7512
301,-8.803216e-06,0.9999866,0.1382965,-0.00010115415,0.9999866,-0.01882362,1101.7512
302,-0.00017698192,1.0,-0.19467615,0.0011645964,1.0,0.12743972,1101.7512
303,-0.00013899912,1.0,0.038396966,0.0008835115,1.0,-0.14538687,1101.7512
304,-9.168015e-05,1.0,-0.092821464,0.00037703573,1.0,0.2194288,1101.7512
305,-0.00021662847,1.0,0.13600184,0.0013022132,1.0,-0.26627138,1101.7512
306,-8.541553e-05,1.0,-0.24685305,0.0017271952,1.0,0.09827411,1101.7512
307,-1.9020603e-05,1.0,0.07779827,0.0005698817,1.0,-0.110230066,1101.7512
308,-0.00024308561,1.0,0.10933884,-0.00012040101,1.0,0.103180304,1101.7512
309,-0.00022868835,1.0,-0.14219844,0.0012677965,1.0,-0.2295697,1101.7512
