,action_0,action_1,action_2,cumulative_reward
79,0.94652927,0.7615942,0.8354222,163.67027
80,0.9905979,0.7615942,-0.9969944,163.67027
81,0.9989353,0.7615942,-0.9999982,163.67027
82,0.9939261,0.7615942,-1.0,163.67027
83,0.96233696,0.7615942,-1.0,163.67027
84,0.9868015,0.7615942,-0.99999726,163.67027
85,0.9807693,0.7615942,-0.9504641,163.67027
86,0.988487,0.7615942,0.99872833,163.67027
87,0.9932665,0.7615942,0.9999995,163.67027
88,0.9397061,0.7615942,1.0,163.67027
89,0.9644635,0.7615942,1.0,163.67027
90,0.8479238,0.7615942,0.99998957,163.67027
91,0.98338056,0.7615942,0.9750463,163.67027
92,0.9624944,0.7615942,-0.96145236,163.67027
93,0.99903804,0.7615942,-0.99998605,163.67027
94,0.99162006,0.7615942,-1.0,163.67027
95,0.9789341,0.7615942,-1.0,163.67027
96,0.9859204,0.7615942,-0.99999744,163.67027
97,0.97172266,0.7615942,-0.9839083,163.67027
98,0.9808362,0.7615942,0.99061066,163.67027
99,0.9644573,0.7615942,0.99999434,163.67027
100,0.9018705,0.7615942,1.0,163.67027
101,0.8252692,0.7615942,0.9999994,163.67027
102,0.8283783,0.7615942,0.9998464,163.67027
103,0.9793768,0.7615942,0.5771492,163.67027
104,0.9859792,0.7615942,-0.997129,163.67027
105,0.9834469,0.7615942,-0.99999744,163.67027
106,0.972627,0.7615942,-1.0,163.67027
107,0.9199214,0.7615942,-0.99999964,163.67027
108,0.98232865,0.7615942,-0.99980587,163.67027
109,0.9780891,0.7615942,-0.10248635,163.67027
110,0.974472,0.7615942,0.99963814,163.67027
111,0.96583104,0.7615942,0.9999986,163.67027
112,0.9005064,0.7615942,0.9999996,163.67027
113,0.8875611,0.7615942,0.9999949,163.67027
114,0.9637549,0.7615942,0.9982178,163.67027
115,0.97320324,0.7615942,-0.2046476,163.67027
116,0.99326515,0.7615942,-0.999501,163.67027
117,0.9791857,0.7615942,-0.999999,163.67027
118,0.90013146,0.7615942,-1.0,163.67027
119,0.96732837,0.7615942,-0.99999934,163.67027
120,0.9721264,0.7615942,-0.9995555,163.67027
121,0.98717445,0.7615942,0.22640413,163.67027
122,0.94680536,0.7615942,0.99948364,163.67027
123,0.9105954,0.7615942,0.9999955,163.67027
124,0.86003673,0.7615942,0.99999905,163.67027
125,0.87580496,0.7615942,0.9999867,163.67027
126,0.9832509,0.7615942,0.9949092,163.67027
127,0.84769124,0.7615942,-0.52328086,163.67027
128,0.9804945,0.7615942,-0.9997009,163.67027
129,0.9766887,0.7615942,-0.99999905,163.67027
130,0.8759399,0.7615942,-1.0,163.67027
131,0.97451156,0.7615942,-0.9999984,163.67027
132,0.9679552,0.7615942,-0.99939096,163.67027
133,0.9763635,0.7615942,-0.25508055,163.67027
134,0.94426596,0.7615942,0.9948789,163.67027
135,0.94554454,0.7615942,0.9999367,163.67027
136,0.9147909,0.7615942,0.9999699,163.67027
137,0.83783495,0.7615942,0.9996367,163.67027
138,0.9794391,0.7615942,0.90280056,163.67027
139,0.95147204,0.7615942,-0.95963234,163.67027
140,0.9915943,0.7615942,-0.9999219,163.67027
141,0.90205663,0.7615942,-0.9999984,163.67027
142,0.96373415,0.7615942,-0.99999917,163.67027
143,0.95672584,0.7615942,-0.99997616,163.67027
144,0.94093674,0.7615942,-0.98448426,163.67027
145,0.9704276,0.7615942,0.867607,163.67027
146,0.9644184,0.7615942,0.9996338,163.67027
147,0.9351924,0.7615942,0.99998885,163.67027
148,0.95880485,0.7615942,0.9999846,163.67027
149,0.96879935,0.7615942,0.99874055,163.67027
150,0.9701265,0.7615942,0.40789875,163.67027
151,0.99407697,0.7615942,-0.99873626,163.67027
152,0.9898012,0.7615942,-0.9999992,163.67027
153,0.87651163,0.7615942,-1.0,163.67027
154,0.9769362,0.7615942,-1.0,163.67027
155,0.9748903,0.7615942,-0.9999938,163.67027
156,0.9643492,0.7615942,-0.9579044,163.67027
157,0.87244046,0.7615942,0.9830191,163.67027
158,0.86817026,0.7615942,0.9999564,163.67027
159,0.9347226,0.7615942,0.99999774,163.67027
160,0.87074286,0.7615942,0.9999907,163.67027
161,0.9810245,0.7615942,0.9990591,163.67027
162,0.9496442,0.7615942,0.33302164,163.67027
163,0.93091035,0.7615942,-0.9986505,163.67027
